# mqtrace capture, round 1 (2026-09-17), trimmed to mono 24080-24190 (~30s before the
# landing bracket through 10s after). Full run: mqtrace --pid <ble=203|ctrl=217> --timeout 300
# --uart-path /dev/ttyS3, started at device uptime 24028.82s / unix 1789628425.
# Reference pair (unix, uptime) = (1789628425, 24028.82); mono->epoch: epoch = 1789628425 + (mono-24028.82).
# Cloud POST /cloud {enabled:true} at unix 1789628441. BOWL_FILL_1 (config_shm+9916) landing
# bracket (from fill.dat, full-precision): unix [1789628573,1789628575), 0xffffffff -> 44 (0x2c000000 LE).
# -> mono landing bracket: [24176.82, 24178.82).
# The only two non-heartbeat ctrl->ble bus sends in this whole 300s run are visible below:
# msg_id=0x6017 (dispatch_handler_ble_dev_list_ctrl) at mono 24166.306508, and
# msg_id=0x6013 (dispatch_handler_ble_get_feed_log_right_now) at mono 24167.245204/245959.
# Neither is followed by a UART CMD 0x19 frame; see docs/34-bowl-fill-surplus.md Part 6.
24144.504029 SIGNAL tid=231 sig=17
24147.530373 SIGNAL tid=231 sig=17
24147.546444 SIGNAL tid=231 sig=17
24147.562380 SIGNAL tid=231 sig=17
24147.593844 SIGNAL tid=231 sig=17
24147.617031 SIGNAL tid=231 sig=17
24150.641731 SIGNAL tid=231 sig=17
24150.663807 SIGNAL tid=231 sig=17
24150.676391 SIGNAL tid=231 sig=17
24150.697699 SIGNAL tid=231 sig=17
24150.730388 SIGNAL tid=231 sig=17
24153.749728 SIGNAL tid=231 sig=17
24153.769767 SIGNAL tid=217 sig=17
24153.780953 SIGNAL tid=231 sig=17
24153.813762 SIGNAL tid=231 sig=17
24153.830780 SIGNAL tid=231 sig=17
24156.858889 SIGNAL tid=231 sig=17
24156.879051 SIGNAL tid=231 sig=17
24156.901421 SIGNAL tid=231 sig=17
24156.928366 SIGNAL tid=231 sig=17
24156.945979 SIGNAL tid=231 sig=17
24159.976690 SIGNAL tid=231 sig=17
24159.995597 SIGNAL tid=217 sig=17
24160.008090 SIGNAL tid=231 sig=17
24160.038591 SIGNAL tid=231 sig=17
24160.057653 SIGNAL tid=231 sig=17
24160.388299 THREAD parent_tid=232 new_tid=17361
24160.388732 THREAD new_tid=17361
24160.518217 EXIT tid=17361
24160.569067 SIGNAL tid=232 sig=17
24160.620697 MQSEND tid=232 mqd=4 q=/msg_dispatch_2 len=4 msg_id=0x1007 src=2 payload=
24160.622435 MQSEND tid=232 mqd=9 q=/msg_dispatch_8 len=8 msg_id=0x6007 src=2 payload=8e90ab6a
24160.623986 MQRECV tid=217 mqd=4 q=/msg_dispatch_2 len=4 msg_id=0x1007 src=2 payload=
24160.626801 THREAD parent_tid=232 new_tid=17363
24160.627224 THREAD new_tid=17363
24161.037542 EXIT tid=17363
24161.080734 THREAD parent_tid=232 new_tid=17368
24161.081111 THREAD new_tid=17368
24161.489949 EXIT tid=17368
24161.561989 THREAD parent_tid=232 new_tid=17372
24161.567151 THREAD new_tid=17372
24161.987390 EXIT tid=17372
24162.017286 THREAD parent_tid=232 new_tid=17383
24162.017329 THREAD new_tid=17383
24162.031391 THREAD parent_tid=232 new_tid=17384
24162.031478 THREAD new_tid=17384
24162.053168 THREAD parent_tid=17383 new_tid=17385
24162.053235 THREAD new_tid=17385
24162.453268 EXIT tid=17384
24162.486448 THREAD parent_tid=17383 new_tid=17386
24162.487717 THREAD new_tid=17386
24162.494995 THREAD parent_tid=232 new_tid=17387
24162.495079 THREAD new_tid=17387
24162.551215 EXIT tid=17383
24162.837137 MQSEND tid=217 mqd=9 q=/msg_dispatch_8 len=5 msg_id=0x6002 src=2 payload=01
24162.928674 EXIT tid=17387
24162.969180 THREAD new_tid=17392
24162.969226 THREAD parent_tid=232 new_tid=17392
24163.092334 SIGNAL tid=17392 sig=17
24163.126148 SIGNAL tid=17392 sig=17
24163.145851 SIGNAL tid=231 sig=17
24163.186962 SIGNAL tid=231 sig=17
24163.218822 SIGNAL tid=231 sig=17
24163.408447 EXIT tid=17392
24163.445194 THREAD parent_tid=232 new_tid=17409
24163.445521 THREAD new_tid=17409
24163.834897 EXIT tid=17409
24163.898119 MQSEND tid=232 mqd=9 q=/msg_dispatch_8 len=8 msg_id=0x6007 src=2 payload=9190ab6a
24163.903309 THREAD parent_tid=232 new_tid=17420
24163.903789 THREAD new_tid=17420
24163.946287 THREAD parent_tid=217 new_tid=17421
24163.946377 THREAD new_tid=17421
24164.384837 EXIT tid=17420
24164.424646 MQSEND tid=232 mqd=8 q=/msg_dispatch_1 len=8 msg_id=0x000c src=2 payload=01000000
24164.425713 MQSEND tid=232 mqd=8 q=/msg_dispatch_1 len=8 msg_id=0x000d src=2 payload=01000000
24164.426345 MQSEND tid=232 mqd=8 q=/msg_dispatch_1 len=8 msg_id=0x000f src=2 payload=01000000
24164.427390 MQSEND tid=232 mqd=8 q=/msg_dispatch_1 len=8 msg_id=0x0014 src=2 payload=06000000
24164.431400 THREAD parent_tid=232 new_tid=17424
24164.431449 THREAD new_tid=17424
24164.445531 EXIT tid=17421
24164.869837 EXIT tid=17424
24164.897252 MQSEND tid=232 mqd=9 q=/msg_dispatch_8 len=8 msg_id=0x6007 src=2 payload=9290ab6a
24164.897366 MQSEND tid=232 mqd=9 q=/msg_dispatch_8 len=6 msg_id=0x6005 src=2 payload=0000
24164.899702 THREAD parent_tid=232 new_tid=17425
